UserIdentifier,UserBrowser,D01,D02,D03,D04,D05,D06,D07
980891d4cdba039d85b5ddef1605d3a7,Chrome 80.0.3987.116 (Desktop),M,1996.0,4.0,3.0,1.0,8.0,4.0
85fd1789058269e17659ef48ffaddac2,Firefox 71.0 (Desktop),K,1974.0,4.0,2.0,5.0,9.0,1.0
d5a184e9456d04fe6a9e4385baa1dcdd,Opera 65.0.3467.62 (Desktop),K,2000.0,3.0,3.0,5.0,6.0,4.0
583277bd8077c9a8b69841610ead291e,Chrome 78.0.3904.108 (Mobile),K,1988.0,4.0,7.0,1.0,6.0,6.0
5ae21544daa513a9be8dbbd251e3bb2f,Chrome 75.0.3770.101 (Mobile),K,1981.0,3.0,2.0,4.0,6.0,4.0
ad169104f1843719a7f5f0fa1c728c36,Chrome 78.0.3904.108 (Desktop),K,1966.0,4.0,2.0,4.0,8.0,2.0
9fabcafdd08284476d2206b2c230c019,Firefox 71.0 (Desktop),K,1960.0,3.0,2.0,5.0,6.0,1.0
2a572e145929b8ca8fada5ee1e5bb585,Chrome 78.0.3904.108 (Desktop),K,1966.0,3.0,2.0,5.0,5.0,2.0
0304f6c556492fe27d8c14d505c735ab,Edge 18.18362 (Desktop),M,1950.0,3.0,4.0,3.0,7.0,2.0
574c63403d610abdcaf84020a38cbd04,Chrome 79.0.3945.130 (Desktop),K,1969.0,2.0,2.0,4.0,6.0,3.0
718f9ee4639aa0e1877a5db292e78131,Chrome 64.0.3282.167 (Desktop),M,1985.0,5.0,2.0,5.0,10.0,1.0
6d1da4f301d3c94705b988d463bccb07,Chrome 79.0.3945.117 (Desktop),K,1989.0,3.0,2.0,4.0,6.0,3.0
3d66487e47b9066608cb77eda1ff6494,Chrome 79.0.3945.136 (Mobile),K,1998.0,3.0,3.0,4.0,9.0,3.0
322f5e8e33f2235a7b63e388ebb7b0be,Chrome 80.0.3987.87 (Desktop),K,1988.0,3.0,3.0,1.0,5.0,2.0
64c669743722c82de1887ea7f7df3021,Chrome 79.0.3945.88 (Desktop),K,1966.0,4.0,2.0,1.0,8.0,3.0
b43d2991fc2c6d17bd6c9211140906dd,Chrome 78.0.3904.108 (Mobile),K,1991.0,3.0,2.0,1.0,8.0,4.0
e786aa99eb453d36ae595f31f17bb781,Firefox 69.0 (Desktop),M,1987.0,3.0,2.0,1.0,9.0,4.0
d0e59fd9d737cc43e78bacb285efc517,Chrome 79.0.3945.130 (Desktop),K,1972.0,2.0,6.0,5.0,6.0,3.0
85529fd456b605a2cf2fc94582278027,Chrome 80.0.3987.87 (Mobile),K,2001.0,1.0,3.0,4.0,7.0,3.0
d34b3a8713c70c7f63451da3e315198a,Firefox 71.0 (Desktop),M,1964.0,3.0,4.0,2.0,6.0,3.0
4632462e88a2352a1e5ec0c518e87e35,Chrome 78.0.3904.108 (Mobile),K,1995.0,2.0,5.0,4.0,7.0,4.0
62bf932e08d15479879730011ef3d71c,Chrome 79.0.3945.117 (Desktop),K,1984.0,4.0,2.0,2.0,8.0,4.0
9e829e864ef4018c3fb837c5fa1f94ce,Firefox 72.0 (Desktop),K,1990.0,4.0,1.0,1.0,6.0,6.0
29db709d60f14e9d50f21ee07e845c6f,Firefox 71.0 (Desktop),K,1984.0,3.0,2.0,1.0,6.0,3.0
0c1ef3a052074a5c9b1d81f759f83ada,Edge 18.18362 (Desktop),K,1957.0,2.0,4.0,3.0,9.0,3.0
909ce1fcc331b649ef4eb3f20552f302,Opera 64.0.3417.92 (Desktop),K,1982.0,3.0,2.0,3.0,5.0,4.0
c28610a0b720a58d96099d10fc129cde,Safari 604.1 (Mobile),M,1976.0,4.0,2.0,3.0,8.0,4.0
160fe6b617e1da7da0cda68fe0581288,Chrome 78.0.3904.108 (Desktop),K,1993.0,5.0,2.0,3.0,7.0,5.0
a3d66cb2d1a66c3145c2455133d145e4,Chrome 80.0.3987.87 (Mobile),K,1973.0,3.0,2.0,1.0,5.0,4.0
ea5cc283797363853151ae21613c6c89,Chrome 77.0.3865.116 (Mobile),M,1998.0,4.0,2.0,3.0,8.0,4.0
463e4b146d3bdbfaf71c41fed7c661a9,Chrome 78.0.3904.108 (Desktop),K,1990.0,4.0,5.0,1.0,5.0,4.0
5937276d5036cd9beccea524315025ce,Chrome 61.0.3163.98 (Mobile),K,1978.0,4.0,1.0,1.0,6.0,5.0
06e083682dcc00f090d38e83c3028ec8,Firefox 72.0 (Desktop),M,1966.0,3.0,2.0,1.0,4.0,5.0
2aeb4375026ed449ecd7d98a86ef0f6b,Firefox 71.0 (Desktop),K,1991.0,4.0,5.0,1.0,6.0,4.0
290ab5d1900f880dc9a3126d2b68ec5d,Chrome 79.0.3945.93 (Mobile),K,1983.0,4.0,2.0,4.0,7.0,4.0
0e7d445d99bb4ecdf34a6f0a9c02abe5,Chrome 78.0.3904.108 (Mobile),K,1970.0,2.0,2.0,4.0,10.0,6.0
6cf6c250d4886af3a973633546355119,Safari 604.1 (Mobile),K,1999.0,3.0,3.0,1.0,6.0,6.0
bc1b0829afd1f7ad2836c5496c459e2f,Chrome 78.0.3904.108 (Mobile),K,1997.0,4.0,1.0,1.0,6.0,4.0
3db94db95ae7599502cb0fe27061cd07,Chrome 78.0.3904.108 (Desktop),K,2000.0,3.0,3.0,5.0,7.0,1.0
75fa2ae252036c9ae507ae0a404b14ea,Chrome 78.0.3904.108 (Desktop),M,1995.0,3.0,6.0,3.0,3.0,4.0
31164b06cf2dc6b80a732b2b3e21428d,Chrome 77.0.3865.90 (Desktop),K,1989.0,4.0,3.0,5.0,7.0,3.0
5ce23c4f42b734e3f7d637b22d2f0d67,Chrome 79.0.3945.116 (Mobile),K,1988.0,2.0,5.0,1.0,4.0,6.0
cce8fd6a42dbfda3fa1f62ba495807bd,Chrome 80.0.3987.87 (Desktop),M,1954.0,3.0,4.0,4.0,7.0,2.0
197ba6b913837f91c0b472d92f830389,Firefox 71.0 (Desktop),M,1951.0,3.0,4.0,1.0,6.0,2.0
d023ebec1ecfb175ac5ee9c8afc45fb5,Chrome 68.0.3440.91 (Mobile),K,2002.0,1.0,3.0,2.0,4.0,4.0
20bf6c153c1c2ba98d0135a66edb4328,Chrome 78.0.3904.108 (Mobile),K,1988.0,3.0,1.0,4.0,8.0,3.0
26acd640e44122f395f43dad1597d767,Firefox 71.0 (Desktop),K,1992.0,4.0,2.0,2.0,5.0,6.0
d038cda7f6f9504f9486653e1bebf24d,Chrome 71.0.3578.99 (Mobile),K,1996.0,3.0,2.0,2.0,7.0,2.0
4c86c979753ef2b0085b1e6dd8dae817,Firefox 71.0 (Desktop),K,1998.0,3.0,3.0,1.0,7.0,5.0
ab13a8388cb4c709a8515cb211bb6b9f,Edge 18.18363 (Desktop),M,1966.0,3.0,2.0,4.0,6.0,4.0
a82bb0f823d6e00492c9e2ce45676046,Chrome 78.0.3904.108 (Mobile),M,1985.0,4.0,2.0,4.0,6.0,4.0
77be3ece818b1a95d16c06ae819563e5,Chrome 79.0.3945.130 (Desktop),M,1987.0,4.0,2.0,5.0,8.0,1.0
29db709d60f14e9d50f21ee07e845c6f,Firefox 71.0 (Desktop),K,1984.0,3.0,2.0,1.0,6.0,3.0
40e2fa3d781460d7441b684519365638,Firefox 72.0 (Desktop),K,1989.0,1.0,2.0,3.0,7.0,5.0
2341be4abb18943b8c7dc868dc713295,Chrome 79.0.3945.130 (Desktop),M,1970.0,2.0,4.0,3.0,7.0,4.0
0a529c905a8f7cb4c8895c603b2b33f2,Chrome 77.0.3865.90 (Desktop),M,1962.0,3.0,2.0,2.0,8.0,4.0
ce88bc7fe842ceb4fcfa2372730bc4c2,Chrome 78.0.3904.108 (Mobile),K,1999.0,3.0,3.0,2.0,8.0,3.0
9f7540a4a340a84b8157b6b81687c11c,Chrome 78.0.3904.108 (Mobile),K,1982.0,4.0,2.0,1.0,7.0,5.0
1053cec7a0fd8b898e139e0adf2aac80,Chrome 78.0.3904.108 (Desktop),M,1991.0,3.0,2.0,4.0,9.0,4.0
8f6a8e36a9e2ac1b5074ee2857c923e4,Chrome 71.0.3578.99 (Mobile),M,1959.0,3.0,4.0,4.0,9.0,3.0
e8b5f4e61c1d51fe13114ddeaac2cf95,Opera 65.0.3467.62 (Desktop),K,1981.0,4.0,4.0,1.0,6.0,6.0
9ba775067688da521d859ab62d9a97bd,Chrome 74.0.3729.169 (Desktop),K,1987.0,3.0,7.0,1.0,8.0,2.0
ddacc128fb46a29f9ab1ce257cd00a29,Firefox 71.0 (Desktop),M,1985.0,4.0,2.0,5.0,6.0,2.0
db317784157143c430816b4c7e966011,Chrome 78.0.3904.97 (Desktop),M,1985.0,4.0,2.0,3.0,10.0,4.0
aa1f90c0848568f4b53f0e12b8006946,Chrome 78.0.3904.108 (Desktop),K,1979.0,4.0,2.0,3.0,8.0,1.0
e8ccb3dc15a24130602fc399750626b4,Chrome 78.0.3904.108 (Desktop),M,1952.0,3.0,4.0,3.0,7.0,3.0
08607ac595e0cdf30e5e9b054366e63a,Edge 18.18362 (Desktop),K,1962.0,4.0,2.0,4.0,6.0,4.0
931e8a559dbe16e8ac18f06192ece8cd,Chrome 79.0.3945.130 (Desktop),M,1988.0,3.0,2.0,4.0,6.0,2.0
d7e0f6530b451bc8e65096b72104f5ae,Opera 63.0.3368.56078 (Desktop),K,1998.0,4.0,6.0,2.0,4.0,5.0
4beee80be82dcf0d6402d750a45e814d,Chrome 78.0.3904.99 (Desktop),M,1990.0,3.0,2.0,3.0,6.0,3.0
768ff1f62e4ee6350937cd2c3679d6ba,Chrome 78.0.3904.108 (Desktop),K,1999.0,3.0,3.0,2.0,6.0,3.0
22ade5bb6e27a0d58332391118d858e1,Chrome 79.0.3945.130 (Desktop),M,2000.0,3.0,3.0,4.0,2.0,3.0
b12220d29cbcd9d123c007c0df67ffad,Chrome 77.0.3865.120 (Desktop),M,1972.0,2.0,6.0,4.0,7.0,3.0
9c4b5d5a062579edd0e095b607fc66e5,Edge 18.18362 (Desktop),K,1946.0,3.0,4.0,4.0,8.0,4.0
85dc7ffca33503bbfdd28208ee80bb1f,Safari 604.1 (Tablet),M,1962.0,3.0,2.0,5.0,7.0,2.0
55845085afca1f5c755f36aefd602e75,Chrome 79.0.3945.88 (Desktop),M,1963.0,3.0,4.0,1.0,7.0,3.0
973754829af26988c713097da0baf2b0,Chrome 78.0.3904.108 (Tablet),M,1976.0,2.0,4.0,5.0,4.0,5.0
0c01e638067d6dcd2ec97d8ac38f71f0,Chrome 78.0.3904.108 (Desktop),K,1992.0,2.0,2.0,2.0,8.0,4.0
17f78a2274d9c43476f5d0494a9855d8,Firefox 71.0 (Desktop),M,1996.0,3.0,2.0,4.0,8.0,4.0
42e0208202091e1f3746c86818a6c0e4,Chrome 78.0.3904.108 (Mobile),M,1977.0,3.0,2.0,3.0,7.0,3.0
f500fc2d39c3572d51326695bc18e203,Edge 18.19037 (Desktop),M,1948.0,3.0,4.0,3.0,4.0,2.0
e16e9c09a162cf8709e947b68fe8635a,Chrome 79.0.3945.79 (Desktop),M,1959.0,3.0,2.0,3.0,4.0,2.0
db91e8b6e913b2df49ffe248263104fc,Chrome 78.0.3904.108 (Desktop),M,2000.0,3.0,3.0,2.0,8.0,4.0
b046915757aebcef6ae36201ec7ce354,Chrome 79.0.3945.79 (Mobile),K,1973.0,2.0,6.0,3.0,6.0,2.0
c78f7e71be922572cd9a6de99a3d3e73,Firefox 71.0 (Desktop),M,1958.0,3.0,2.0,4.0,7.0,2.0
67c3d49f64684d6ac0ab54f3f8f6b7cd,Firefox 69.0 (Desktop),M,1959.0,4.0,2.0,5.0,5.0,2.0
805bb8005ec6d3bd71bd8c14cf92450a,Chrome 78.0.3904.108 (Desktop),K,1998.0,3.0,2.0,1.0,8.0,6.0
c08005e72f96567c2d94c62dfc3662f9,Firefox 71.0 (Desktop),M,1974.0,3.0,2.0,1.0,4.0,4.0
2ff3d3aadc320c8e1e6b90247f1491bd,Chrome 80.0.3987.87 (Desktop),M,1997.0,3.0,3.0,5.0,6.0,2.0
ac8bd711ed01a24612b2fadbc0d0202c,Chrome 79.0.3945.79 (Desktop),M,1961.0,2.0,4.0,5.0,3.0,2.0
5db4db5f2667a8fe19d63a78174d932f,Firefox 72.0 (Desktop),K,1992.0,4.0,2.0,4.0,7.0,1.0
aea057e83fad0a0ee8435bba9b3aaed8,Safari 604.1 (Mobile),K,2003.0,1.0,3.0,2.0,6.0,2.0
3a9fe20738c24a221a048dc8af952ef3,Chrome 79.0.3945.136 (Mobile),K,1984.0,3.0,6.0,1.0,3.0,3.0
ad169104f1843719a7f5f0fa1c728c36,Chrome 78.0.3904.108 (Desktop),K,1966.0,4.0,2.0,4.0,8.0,2.0
3e890902da77e4043d2a00136081954f,Chrome 78.0.3904.108 (Mobile),M,1994.0,3.0,3.0,3.0,4.0,4.0
c05370078970b8c7bcb1bb15621d30e8,Chrome 79.0.3945.79 (Desktop),K,1969.0,4.0,2.0,5.0,7.0,3.0
8cf2fa6e86ffd9775ee3bce5fc91555a,Chrome 78.0.3904.108 (Desktop),K,1997.0,3.0,3.0,5.0,9.0,3.0
312ef3a3734c1f31ffd0c7e9aa4dfb90,Firefox 52.0 (Desktop),M,1952.0,4.0,4.0,3.0,4.0,2.0
ed30cab21465b19fbd596a0e4f1affa9,Chrome 78.0.3904.108 (Desktop),M,1997.0,3.0,2.0,1.0,6.0,6.0
88062335540068951735c8499319518c,Chrome 78.0.3904.108 (Desktop),K,1973.0,4.0,2.0,2.0,6.0,5.0
f8cd6b1bce493c9e4b264dc636aa3395,Chrome 80.0.3987.87 (Mobile),K,1999.0,2.0,5.0,3.0,4.0,3.0
840fcf2a34381af825eb85ea0576f74f,Opera 36.0.2130.80 (Desktop),K,1989.0,4.0,2.0,4.0,7.0,3.0
e7f347b5eb72368296c8c276b4225e1f,Chrome 78.0.3904.108 (Desktop),M,1978.0,4.0,2.0,3.0,6.0,4.0
1c701efaaa4758f01323663068da14ea,Chrome 75.0.3770.143 (Mobile),K,1979.0,3.0,2.0,2.0,8.0,2.0
ea7a103e859ef8718e244b81f7384b20,Chrome 78.0.3904.108 (Desktop),K,1955.0,2.0,4.0,5.0,5.0,2.0
c659e0ad33ac93244204dbacbea8c82a,Chrome 78.0.3904.108 (Desktop),K,1976.0,4.0,7.0,5.0,4.0,2.0
5b2ab877760b7c8e98c8ade30f17627e,Firefox 71.0 (Desktop),M,1964.0,3.0,6.0,2.0,1.0,1.0
41c867347ea744b25f1a86f1f60bb0ce,Chrome 79.0.3945.79 (Mobile),K,1997.0,3.0,2.0,3.0,7.0,4.0
1541c0845385daaaabf8aef7890f0203,Firefox 71.0 (Desktop),K,1974.0,2.0,2.0,5.0,5.0,2.0
7eed031384ead7511cc91e1c235a4f95,Chrome 79.0.3945.79 (Desktop),K,1979.0,4.0,2.0,3.0,9.0,3.0
af3b5c2150b0c11aba7b8d4b4e536bd6,Chrome 79.0.3945.116 (Mobile),M,1985.0,4.0,2.0,5.0,8.0,2.0
e99c305d40aaeb068c7727f48942597b,Chrome 79.0.3945.130 (Desktop),M,1987.0,2.0,2.0,3.0,6.0,4.0
0eaf342b1788c2aac6e904af69b73f41,Opera 65.0.3467.62 (Desktop),M,2000.0,3.0,3.0,4.0,9.0,4.0
f9b8bf85c66677261f9fb419be8fd3b4,Chrome 71.0.3578.141 (Mobile),K,1996.0,3.0,5.0,1.0,6.0,4.0
7f1b0602e49f0ca0debd728758da5678,Chrome 77.0.3865.120 (Desktop),K,1996.0,3.0,3.0,5.0,6.0,4.0
31359bc508f2956e332ca7c440e092af,Chrome 69.0.3497.100 (Mobile),K,1999.0,3.0,6.0,3.0,5.0,4.0
57587cc83ee132c86fe6aefc4eb6157a,Chrome 80.0.3987.87 (Mobile),K,2000.0,3.0,2.0,3.0,6.0,2.0
fdb7f0310b5d6ad5efcde6fddf44a817,Chrome 79.0.3945.130 (Desktop),K,1977.0,3.0,6.0,3.0,6.0,4.0
53da7208ec865437ecce4d8e6392d162,Firefox 69.0 (Desktop),K,1990.0,4.0,2.0,4.0,8.0,2.0
d4be445e85e39debf45b9ef8d7fc3414,Opera 66.0.3515.44 (Desktop),K,1979.0,2.0,2.0,3.0,10.0,5.0
2ef2b6cb40c2f43f72618b6a9cb9067e,Chrome 71.0.3578.141 (Mobile),M,2002.0,1.0,3.0,1.0,7.0,5.0
cdc29184b3d4624c6915d42a97a7dddb,Firefox 71.0 (Desktop),M,1957.0,3.0,1.0,1.0,3.0,2.0
8bf76d9e7bd8b79a715945936dae8773,Chrome 71.0.3578.141 (Mobile),K,1978.0,4.0,2.0,1.0,6.0,3.0
e00521cb4241165bf63872dc2d57e6fe,Chrome 71.0.3578.141 (Mobile),K,2000.0,3.0,3.0,1.0,6.0,2.0
e4bc695e16f56d60860b23e98e10f35d,Chrome 79.0.3945.136 (Mobile),K,1972.0,4.0,2.0,2.0,7.0,2.0
1e9fb406aac388cdfcf49230ecd217da,Firefox 72.0 (Desktop),M,1977.0,4.0,1.0,5.0,9.0,4.0
1bd393589146619173af8478455e449e,Opera 65.0.3467.62 (Desktop),M,1993.0,4.0,2.0,5.0,7.0,1.0
6859a44fdffd76881d48488c5ef7dfd0,Safari 604.1 (Mobile),M,1980.0,4.0,1.0,3.0,6.0,3.0
7dcd51270f843593c9df5ffb8e9d25a7,Chrome 78.0.3904.108 (Desktop),M,1958.0,3.0,4.0,4.0,6.0,2.0
c1f376d65324cac88a72adefd4b7a5a7,Chrome 71.0.3578.99 (Mobile),K,1959.0,3.0,2.0,4.0,8.0,2.0
9bf80c57b6f826389fb14c3f7725cbec,Firefox 52.0 (Desktop),K,1982.0,3.0,2.0,1.0,6.0,2.0
e813c2c595676f8db81c166472d6636f,Chrome 49.0.2623.112 (Desktop),K,1981.0,4.0,2.0,4.0,8.0,5.0
89f1a62b5e25ce41e767928f120ecaa0,Edge 18.18362 (Desktop),K,1996.0,4.0,2.0,2.0,8.0,6.0
21edb0f7a7402cfedd9a0f9b42010a23,Chrome 71.0.3578.141 (Mobile),K,1973.0,4.0,2.0,3.0,8.0,4.0
4b767ca5cbcf467202e79653c2f536c4,Chrome 78.0.3904.108 (Desktop),M,1977.0,4.0,2.0,4.0,9.0,4.0
a9708dbcb21aa7ccf7ce2de45cf9f206,Chrome 71.0.3578.99 (Mobile),K,1986.0,4.0,7.0,1.0,8.0,5.0
38347d5eb78fc58b5c4683d8b75af402,Safari 9537.53 (Mobile),M,1979.0,4.0,2.0,5.0,6.0,1.0
5b2dc44c853f94f34389766a0cb3efd3,Chrome 79.0.3945.79 (Desktop),K,1997.0,3.0,2.0,4.0,7.0,4.0
85529fd456b605a2cf2fc94582278027,Chrome 80.0.3987.87 (Mobile),K,2001.0,1.0,3.0,4.0,7.0,3.0
8073ffae2c71d70164f42694bf69f829,Chrome 78.0.3904.108 (Desktop),K,1997.0,3.0,3.0,4.0,6.0,4.0
79b03259dd5a5271f8c6a9aadd32f944,Chrome 80.0.3987.106 (Desktop),M,1986.0,4.0,2.0,2.0,8.0,2.0
db316b50fdb4b815ad302a9d1910dc73,Chrome 77.0.3865.120 (Desktop),K,1979.0,2.0,2.0,1.0,7.0,6.0
c559c6228c22d14a5b278255130b4373,Chrome 78.0.3904.108 (Desktop),K,1946.0,4.0,4.0,2.0,7.0,1.0
858310881c9a4681b38ed2e9bfe9f64f,Firefox 71.0 (Desktop),K,1993.0,4.0,2.0,1.0,5.0,4.0
470affc6f77fd5767e8b5f295a43e77d,Opera 53.1.2569.142848 (Mobile),K,1996.0,3.0,2.0,2.0,6.0,4.0
aad6a3c844847c01bd0c52ddba96588b,Edge 18.18362 (Desktop),K,1984.0,4.0,2.0,5.0,7.0,4.0
5a67d79cea78d4df04302456215248dd,Chrome 79.0.3945.130 (Desktop),M,1976.0,4.0,2.0,2.0,7.0,3.0
651e92f03cd4c3a1d465594751127a54,Firefox 71.0 (Desktop),K,1960.0,3.0,2.0,1.0,2.0,2.0
5c00f9e96da986c6805f0b30bc6e130e,Opera 63.0.3368.94 (Desktop),K,1980.0,4.0,2.0,3.0,2.0,3.0
976772fe358374ab2d27f07626838b62,Chrome 79.0.3945.79 (Desktop),K,1952.0,3.0,4.0,4.0,6.0,1.0
e813c2c595676f8db81c166472d6636f,Chrome 49.0.2623.112 (Desktop),K,1981.0,4.0,2.0,4.0,8.0,5.0
c3b723fe903cd9e101dcd7a021ac6163,Chrome 79.0.3945.130 (Desktop),M,1958.0,2.0,2.0,5.0,3.0,2.0
f88453a08ee292b945cd66561f1550be,Chrome 78.0.3904.108 (Desktop),M,1953.0,5.0,2.0,4.0,8.0,3.0
1312d0b374676f33fde378c8a5c251af,Opera 65.0.3467.72 (Desktop),K,1950.0,3.0,4.0,1.0,5.0,2.0
c84e93e811adfa031ae4254dddb797f5,Firefox 52.0 (Desktop),K,1948.0,3.0,4.0,2.0,2.0,1.0
a475386b46422da6cd9248cad81add2d,Firefox 71.0 (Desktop),K,1982.0,3.0,6.0,1.0,3.0,2.0
323dd35baed0edf3f33094a3b8e7cb10,Chrome 78.0.3904.108 (Mobile),K,1992.0,2.0,6.0,1.0,7.0,3.0
2492d6177ed6c946625ac30853bdb36d,Chrome 67.0.3396.87 (Mobile),M,1991.0,3.0,2.0,4.0,7.0,2.0
9ba72c237a9a391bb9b58f2efd12956f,Chrome 78.0.3904.108 (Desktop),K,1995.0,4.0,2.0,2.0,5.0,1.0
c7f107a928b95df530d54f6e0a5af971,Firefox 68.0 (Mobile),M,1994.0,4.0,2.0,4.0,6.0,2.0
44e94a86734e83478076f9465c2c87f6,Chrome 79.0.3945.130 (Desktop),K,1984.0,3.0,5.0,3.0,5.0,4.0
527ad562b33af4379714541fc971ceee,Chrome 79.0.3945.136 (Mobile),K,1985.0,3.0,2.0,3.0,5.0,6.0
324627cbc1cdd899bcf69115b84fc960,Chrome 78.0.3904.108 (Mobile),K,1996.0,4.0,3.0,5.0,8.0,1.0
59ba4e5541fdb7143fc3ee19b060a7c2,Chrome 78.0.3904.108 (Mobile),K,1995.0,3.0,2.0,1.0,6.0,1.0
7bd4eb5d1c8df88c88948f8f0b3457a8,Chrome 80.0.3987.100 (Desktop),K,1987.0,4.0,2.0,4.0,10.0,2.0
ab006053cbc2ae7759e7d876258011cd,Chrome 79.0.3945.130 (Desktop),M,1962.0,2.0,2.0,4.0,6.0,1.0
acb2ed44ecfb0252450256a240b21118,Safari 605.1.15 (Desktop),K,1992.0,5.0,2.0,5.0,6.0,2.0
76065a5cdab190271a6bc016fe71a412,Chrome 79.0.3945.130 (Desktop),M,1997.0,4.0,2.0,5.0,4.0,4.0
b4876b8173fdd970d141663fa16ec2aa,Chrome 71.0.3578.99 (Mobile),K,1992.0,3.0,2.0,4.0,7.0,4.0
9fdc066e2bfdb81fb895442b8083467e,Edge 18.18362 (Desktop),K,1978.0,2.0,2.0,1.0,7.0,4.0
5a94f488ddf508fec534ecb91f3d7a05,Firefox 52.0 (Desktop),K,1978.0,4.0,2.0,3.0,8.0,3.0
ba3f0949bd1436955e22c8328f7e91d8,Generic  (Desktop),M,1962.0,4.0,2.0,3.0,8.0,3.0
980891d4cdba039d85b5ddef1605d3a7,Chrome 80.0.3987.116 (Desktop),M,1996.0,4.0,3.0,1.0,8.0,4.0
da2886a747ec0371320dec2585caf9e9,Chrome 79.0.3945.130 (Desktop),M,1957.0,2.0,4.0,1.0,3.0,2.0
6874d6a569834965acdcc6180b8b76e1,Chrome 78.0.3904.108 (Desktop),M,1962.0,2.0,4.0,2.0,7.0,5.0
310fe4f278adc770365486b6ee433de0,Chrome 67.0.3396.87 (Mobile),K,1983.0,3.0,2.0,2.0,8.0,5.0
d348d9b9d71c35c05379e1d6ddc30468,Chrome 78.0.3904.108 (Desktop),M,1984.0,4.0,6.0,3.0,8.0,4.0
08b0f992cd181ed62188ac8b8cebfde8,Chrome 80.0.3987.87 (Mobile),K,2004.0,1.0,3.0,1.0,6.0,3.0
43b27b54c3d955f27f12c19187495cd6,Chrome 79.0.3945.130 (Desktop),M,1988.0,4.0,2.0,5.0,8.0,4.0
cc69fe646684b906c843081f50fd352e,Chrome 79.0.3945.79 (Desktop),M,1975.0,4.0,2.0,5.0,5.0,4.0
368b77a75afebb77a5c545d7c3d8d31a,Chrome 80.0.3987.100 (Desktop),K,1973.0,4.0,2.0,1.0,8.0,4.0
5611d793b74973627a42c0248304fdac,Chrome 77.0.3865.120 (Desktop),K,1984.0,3.0,5.0,1.0,6.0,5.0
74a987227ddcb4676c88033fa6c63b25,Chrome 71.0.3578.99 (Mobile),M,1999.0,3.0,2.0,1.0,4.0,4.0
007079c718eff3683d244e6bceb67f35,Firefox 71.0 (Desktop),K,1968.0,3.0,2.0,1.0,7.0,3.0
ee813b5f92808b87972999eb46648a6d,Chrome 78.0.3904.96 (Mobile),M,1992.0,3.0,2.0,3.0,7.0,4.0
220cf0e8bcdbe199d464c625939046f2,Chrome 77.0.3865.90 (Desktop),M,1998.0,4.0,2.0,1.0,8.0,4.0
8780d10d5848c439101d4adc0188ea4c,Firefox 71.0 (Desktop),K,1975.0,1.0,2.0,2.0,5.0,3.0
02593c4eac3ea1c48338a32baa9a2ece,Chrome 80.0.3987.116 (Desktop),K,1971.0,4.0,2.0,1.0,8.0,5.0
d54969f3791e5ec4328907a111646e59,Chrome 74.0.3729.136 (Mobile),K,1989.0,4.0,2.0,4.0,8.0,2.0
077c78805eef9bca21d1ebcfc088620a,Chrome 79.0.3945.136 (Mobile),K,1984.0,3.0,7.0,1.0,7.0,4.0
aa634594fc48f26701280ab27193bba7,Chrome 78.0.3904.108 (Mobile),M,1989.0,4.0,2.0,2.0,6.0,5.0
ebd5a65eedea2a4e35afcbfdb7cf84de,Firefox 72.0 (Desktop),M,1989.0,3.0,2.0,2.0,6.0,3.0
94310cc53234c76a9bb6813af5030338,Chrome 71.0.3578.99 (Mobile),K,1993.0,3.0,5.0,4.0,7.0,4.0
46374227a7bc849a028d1b2db695ed9b,Firefox 72.0 (Desktop),M,1980.0,3.0,2.0,5.0,8.0,3.0
8f9d8cce041caa745fd6182d7f313f30,Chrome 78.0.3904.108 (Desktop),K,1985.0,3.0,2.0,2.0,4.0,3.0
6266f33abc2d96fc8a07a7b57c6f8a38,Chrome 79.0.3945.130 (Desktop),M,1967.0,4.0,2.0,2.0,7.0,2.0
9aa19803448bdfffb17f5b277fa68ecb,Chrome 78.0.3904.108 (Desktop),M,1988.0,4.0,2.0,1.0,2.0,4.0
3684f375f6f3f3f3c0ae55651b89214b,Chrome 79.0.3945.79 (Desktop),M,1946.0,3.0,4.0,3.0,5.0,2.0
757629afbabf60ee1857a883f590d768,Chrome 78.0.3904.96 (Mobile),M,1989.0,3.0,2.0,4.0,7.0,3.0
884734cc79af3a9d5eac08b4cb14efb3,Chrome 79.0.3945.130 (Desktop),M,2004.0,1.0,7.0,1.0,6.0,6.0
6ca33cc2beb1bce3415561e9748f7305,Chrome 71.0.3578.99 (Mobile),K,1996.0,3.0,3.0,1.0,5.0,2.0
046d702e3b1110dc1516ed6158a678dc,Chrome 78.0.3904.108 (Desktop),K,1996.0,4.0,3.0,3.0,6.0,2.0
ceb798f41016655259249a2dd65473f7,Firefox 72.0 (Desktop),K,1974.0,3.0,2.0,3.0,6.0,2.0
cfde5d425fd245ef7a7003bb057ebdf4,Chrome 78.0.3904.108 (Mobile),M,1966.0,3.0,2.0,3.0,7.0,3.0
e5e519af81b51dc2bb049a2c46477ed8,Chrome 78.0.3904.108 (Desktop),M,1979.0,3.0,2.0,1.0,7.0,3.0
4de5da760668625bd33d126bf1051cd4,Firefox 72.0 (Desktop),M,1966.0,4.0,2.0,5.0,5.0,3.0
14a75da7a376261ce28aaffc726bb541,Chrome 79.0.3945.79 (Desktop),K,1970.0,3.0,6.0,3.0,7.0,3.0
